id,timestamp,date,hour,temperature,humidity,light,co2,is_anomaly
327,2024-09-14 14:00:00,2024-09-14,14,29.5,64.0,27823.0,453.8,0
328,2024-09-14 15:00:00,2024-09-14,15,27.3,54.9,19797.0,504.2,0
329,2024-09-14 16:00:00,2024-09-14,16,24.1,58.5,18043.0,510.3,0
330,2024-09-14 17:00:00,2024-09-14,17,24.2,61.6,10217.0,595.9,0
331,2024-09-14 18:00:00,2024-09-14,18,21.7,68.8,763.0,619.1,0
332,2024-09-14 19:00:00,2024-09-14,19,19.4,63.9,0.0,619.5,0
333,2024-09-14 20:00:00,2024-09-14,20,14.4,73.7,1711.0,713.6,0
334,2024-09-14 21:00:00,2024-09-14,21,18.5,68.3,0.0,673.2,0
335,2024-09-14 22:00:00,2024-09-14,22,15.2,76.1,0.0,709.1,0
336,2024-09-14 23:00:00,2024-09-14,23,16.0,78.6,0.0,789.3,0
337,2024-09-15 00:00:00,2024-09-15,0,12.0,72.8,99.0,745.2,0
338,2024-09-15 01:00:00,2024-09-15,1,13.5,71.1,2221.0,709.4,0
339,2024-09-15 02:00:00,2024-09-15,2,2.3,71.3,0.0,695.5,1
340,2024-09-15 03:00:00,2024-09-15,3,14.1,72.6,0.0,701.3,0
341,2024-09-15 04:00:00,2024-09-15,4,15.0,65.5,0.0,639.6,0
342,2024-09-15 05:00:00,2024-09-15,5,17.3,60.3,0.0,602.2,0
343,2024-09-15 06:00:00,2024-09-15,6,21.7,61.1,0.0,611.9,0
344,2024-09-15 07:00:00,2024-09-15,7,24.5,60.0,9889.0,547.2,0
345,2024-09-15 08:00:00,2024-09-15,8,28.5,60.4,16270.0,509.7,0
346,2024-09-15 09:00:00,2024-09-15,9,27.6,56.1,22475.0,474.3,0
347,2024-09-15 10:00:00,2024-09-15,10,30.0,53.2,29418.0,461.5,0
348,2024-09-15 11:00:00,2024-09-15,11,29.9,56.7,29494.0,424.5,0
349,2024-09-15 12:00:00,2024-09-15,12,28.6,54.8,30654.0,498.9,0
350,2024-09-15 13:00:00,2024-09-15,13,28.4,55.2,27159.0,456.0,0
351,2024-09-15 14:00:00,2024-09-15,14,28.2,46.7,31328.0,498.8,0
352,2024-09-15 15:00:00,2024-09-15,15,26.8,61.3,22286.0,503.1,0
353,2024-09-15 16:00:00,2024-09-15,16,27.7,68.5,14787.0,566.7,0
354,2024-09-15 17:00:00,2024-09-15,17,22.0,58.4,5560.0,535.7,0
355,2024-09-15 18:00:00,2024-09-15,18,22.5,60.7,4479.0,613.8,0
356,2024-09-15 19:00:00,2024-09-15,19,21.2,63.2,2894.0,643.1,0
357,2024-09-15 20:00:00,2024-09-15,20,19.2,62.8,361.0,679.4,0
358,2024-09-15 21:00:00,2024-09-15,21,3.1,68.6,1924.0,672.2,1
359,2024-09-15 22:00:00,2024-09-15,22,13.3,72.1,0.0,736.3,0
360,2024-09-15 23:00:00,2024-09-15,23,14.7,79.3,0.0,722.0,0
361,2024-09-16 00:00:00,2024-09-16,0,14.7,74.0,0.0,689.9,0
362,2024-09-16 01:00:00,2024-09-16,1,13.8,76.0,2721.0,705.6,0
363,2024-09-16 02:00:00,2024-09-16,2,10.0,74.6,3601.0,767.1,0
364,2024-09-16 03:00:00,2024-09-16,3,17.0,67.2,953.0,721.2,0
365,2024-09-16 04:00:00,2024-09-16,4,18.1,67.5,0.0,621.9,0
366,2024-09-16 05:00:00,2024-09-16,5,33.6,68.3,0.0,672.5,1
367,2024-09-16 06:00:00,2024-09-16,6,22.5,69.7,1770.0,606.3,0
368,2024-09-16 07:00:00,2024-09-16,7,24.3,61.5,7426.0,565.7,0
369,2024-09-16 08:00:00,2024-09-16,8,26.8,60.8,14775.0,544.2,0
370,2024-09-16 09:00:00,2024-09-16,9,26.0,59.6,21370.0,477.3,0
371,2024-09-16 10:00:00,2024-09-16,10,27.2,58.4,27081.0,459.3,0
372,2024-09-16 11:00:00,2024-09-16,11,29.8,51.3,33460.0,442.8,0
373,2024-09-16 12:00:00,2024-09-16,12,25.8,54.8,29854.0,483.4,0
374,2024-09-16 13:00:00,2024-09-16,13,28.8,57.0,24648.0,495.3,0
375,2024-09-16 14:00:00,2024-09-16,14,29.0,59.5,28280.0,487.3,0
376,2024-09-16 15:00:00,2024-09-16,15,28.2,57.1,21958.0,476.3,0
377,2024-09-16 16:00:00,2024-09-16,16,25.0,69.8,13384.0,529.6,0
378,2024-09-16 17:00:00,2024-09-16,17,24.3,65.4,5913.0,564.2,0
379,2024-09-16 18:00:00,2024-09-16,18,21.8,65.4,1318.0,591.7,0
380,2024-09-16 19:00:00,2024-09-16,19,21.5,64.8,0.0,629.0,0
381,2024-09-16 20:00:00,2024-09-16,20,17.8,75.5,0.0,654.3,0
382,2024-09-16 21:00:00,2024-09-16,21,13.0,68.4,2488.0,681.4,0
383,2024-09-16 22:00:00,2024-09-16,22,17.2,82.8,1182.0,789.6,0
384,2024-09-16 23:00:00,2024-09-16,23,15.7,75.6,0.0,768.6,0
385,2024-09-17 00:00:00,2024-09-17,0,14.0,77.8,300.0,769.1,0
386,2024-09-17 01:00:00,2024-09-17,1,15.1,83.5,4253.0,757.9,0
387,2024-09-17 02:00:00,2024-09-17,2,13.6,76.8,1537.0,773.3,0
388,2024-09-17 03:00:00,2024-09-17,3,14.2,67.4,43.0,717.4,0
389,2024-09-17 04:00:00,2024-09-17,4,19.2,72.6,0.0,687.5,0
390,2024-09-17 05:00:00,2024-09-17,5,19.7,65.7,899.0,644.8,0
391,2024-09-17 06:00:00,2024-09-17,6,21.4,62.3,2071.0,576.4,0
392,2024-09-17 07:00:00,2024-09-17,7,23.8,64.5,5149.0,566.9,0
393,2024-09-17 08:00:00,2024-09-17,8,25.5,65.6,15603.0,545.6,0
394,2024-09-17 09:00:00,2024-09-17,9,23.6,60.9,19690.0,503.2,0
395,2024-09-17 10:00:00,2024-09-17,10,29.3,55.8,22961.0,473.7,0
396,2024-09-17 11:00:00,2024-09-17,11,28.5,52.5,30048.0,477.9,0
397,2024-09-17 12:00:00,2024-09-17,12,30.3,54.4,29816.0,462.1,0
398,2024-09-17 13:00:00,2024-09-17,13,27.7,51.6,31950.0,448.5,0
399,2024-09-17 14:00:00,2024-09-17,14,28.9,61.6,26908.0,486.5,0
400,2024-09-17 15:00:00,2024-09-17,15,26.5,60.3,23988.0,495.9,0
401,2024-09-17 16:00:00,2024-09-17,16,26.9,58.9,14986.0,543.5,0
402,2024-09-17 17:00:00,2024-09-17,17,22.5,63.6,4355.0,548.5,0
403,2024-09-17 18:00:00,2024-09-17,18,23.4,55.4,2252.0,591.8,0
404,2024-09-17 19:00:00,2024-09-17,19,20.2,70.9,883.0,612.9,0
405,2024-09-17 20:00:00,2024-09-17,20,18.3,78.5,0.0,652.2,0
406,2024-09-17 21:00:00,2024-09-17,21,17.2,71.3,0.0,739.2,0
407,2024-09-17 22:00:00,2024-09-17,22,14.8,78.6,0.0,706.1,0
408,2024-09-17 23:00:00,2024-09-17,23,13.9,73.1,0.0,717.0,0
409,2024-09-18 00:00:00,2024-09-18,0,12.6,81.1,126.0,789.3,0
410,2024-09-18 01:00:00,2024-09-18,1,14.4,73.8,1906.0,678.7,0
411,2024-09-18 02:00:00,2024-09-18,2,24.4,50.9,0.0,749.3,1
412,2024-09-18 03:00:00,2024-09-18,3,15.0,67.2,1624.0,746.2,0
413,2024-09-18 04:00:00,2024-09-18,4,18.9,71.2,0.0,697.0,0
414,2024-09-18 05:00:00,2024-09-18,5,17.5,65.3,508.0,685.9,0
415,2024-09-18 06:00:00,2024-09-18,6,23.8,62.5,0.0,604.0,0
416,2024-09-18 07:00:00,2024-09-18,7,24.4,61.7,5916.0,571.1,0
417,2024-09-18 08:00:00,2024-09-18,8,24.3,62.7,14903.0,538.5,0
418,2024-09-18 09:00:00,2024-09-18,9,26.6,62.6,20477.0,480.1,0
419,2024-09-18 10:00:00,2024-09-18,10,29.0,54.1,24562.0,526.4,0
420,2024-09-18 11:00:00,2024-09-18,11,16.3,38.4,30566.0,448.5,1
421,2024-09-18 12:00:00,2024-09-18,12,27.3,53.2,31781.0,467.3,0
422,2024-09-18 13:00:00,2024-09-18,13,29.3,52.0,30375.0,467.7,0
423,2024-09-18 14:00:00,2024-09-18,14,25.3,61.8,25023.0,444.2,0
424,2024-09-18 15:00:00,2024-09-18,15,28.8,61.0,22580.0,453.0,0
425,2024-09-18 16:00:00,2024-09-18,16,25.0,60.7,11448.0,537.3,0
426,2024-09-18 17:00:00,2024-09-18,17,21.4,68.0,6506.0,607.2,0
427,2024-09-18 18:00:00,2024-09-18,18,20.8,56.5,0.0,637.1,0
428,2024-09-18 19:00:00,2024-09-18,19,19.8,70.1,2235.0,682.3,0
429,2024-09-18 20:00:00,2024-09-18,20,17.0,71.3,0.0,646.3,0
430,2024-09-18 21:00:00,2024-09-18,21,16.0,68.3,0.0,678.3,0
431,2024-09-18 22:00:00,2024-09-18,22,11.9,69.0,0.0,710.4,0
432,2024-09-18 23:00:00,2024-09-18,23,12.5,69.6,415.0,747.0,0
433,2024-09-19 00:00:00,2024-09-19,0,12.8,73.6,3347.0,790.2,0
434,2024-09-19 01:00:00,2024-09-19,1,15.1,68.9,1638.0,791.0,0
435,2024-09-19 02:00:00,2024-09-19,2,16.2,75.0,1103.0,740.1,0
436,2024-09-19 03:00:00,2024-09-19,3,17.6,77.9,0.0,704.8,0
437,2024-09-19 04:00:00,2024-09-19,4,18.5,69.7,2249.0,665.0,0
438,2024-09-19 05:00:00,2024-09-19,5,19.5,66.7,451.0,627.7,0
439,2024-09-19 06:00:00,2024-09-19,6,21.0,57.0,3499.0,641.4,0
440,2024-09-19 07:00:00,2024-09-19,7,13.0,43.7,8353.0,554.1,1
441,2024-09-19 08:00:00,2024-09-19,8,24.6,55.6,18410.0,516.0,0
442,2024-09-19 09:00:00,2024-09-19,9,27.9,60.2,18412.0,500.1,0
443,2024-09-19 10:00:00,2024-09-19,10,28.8,64.9,25611.0,451.5,0
444,2024-09-19 11:00:00,2024-09-19,11,26.8,56.8,30598.0,447.0,0
445,2024-09-19 12:00:00,2024-09-19,12,32.9,51.2,31661.0,419.5,0
446,2024-09-19 13:00:00,2024-09-19,13,45.2,56.3,28020.0,401.9,1
447,2024-09-19 14:00:00,2024-09-19,14,26.1,64.5,25034.0,469.2,0
448,2024-09-19 15:00:00,2024-09-19,15,28.4,57.1,21298.0,463.8,0
449,2024-09-19 16:00:00,2024-09-19,16,36.9,84.8,14582.0,563.0,1
450,2024-09-19 17:00:00,2024-09-19,17,26.5,52.5,9480.0,535.2,0
451,2024-09-19 18:00:00,2024-09-19,18,20.9,67.8,1123.0,618.2,0
452,2024-09-19 19:00:00,2024-09-19,19,18.2,63.8,1276.0,630.2,0
453,2024-09-19 20:00:00,2024-09-19,20,18.1,59.2,569.0,681.5,0
454,2024-09-19 21:00:00,2024-09-19,21,15.7,71.9,0.0,651.0,0
455,2024-09-19 22:00:00,2024-09-19,22,14.4,61.6,3190.0,715.9,0
456,2024-09-19 23:00:00,2024-09-19,23,12.9,79.5,0.0,761.4,0
457,2024-09-20 00:00:00,2024-09-20,0,15.4,84.2,0.0,739.9,0
458,2024-09-20 01:00:00,2024-09-20,1,12.7,70.2,2398.0,721.2,0
459,2024-09-20 02:00:00,2024-09-20,2,17.0,71.1,762.0,753.6,0
460,2024-09-20 03:00:00,2024-09-20,3,0.1,66.8,4473.0,747.6,1
461,2024-09-20 04:00:00,2024-09-20,4,18.1,65.4,0.0,651.3,0
462,2024-09-20 05:00:00,2024-09-20,5,18.9,61.2,0.0,644.1,0
463,2024-09-20 06:00:00,2024-09-20,6,21.6,61.2,4057.0,628.8,0
464,2024-09-20 07:00:00,2024-09-20,7,25.6,63.1,8487.0,571.3,0
465,2024-09-20 08:00:00,2024-09-20,8,25.3,67.2,15667.0,516.1,0
466,2024-09-20 09:00:00,2024-09-20,9,27.1,54.4,20662.0,522.2,0
467,2024-09-20 10:00:00,2024-09-20,10,28.9,53.5,25593.0,450.2,0
468,2024-09-20 11:00:00,2024-09-20,11,27.8,51.9,26469.0,411.0,0
469,2024-09-20 12:00:00,2024-09-20,12,17.3,53.6,32579.0,479.0,1
470,2024-09-20 13:00:00,2024-09-20,13,29.9,56.9,31870.0,413.4,0
471,2024-09-20 14:00:00,2024-09-20,14,28.8,53.4,28852.0,403.8,0
472,2024-09-20 15:00:00,2024-09-20,15,29.0,61.8,19611.0,539.1,0
473,2024-09-20 16:00:00,2024-09-20,16,24.0,58.2,16279.0,481.0,0
474,2024-09-20 17:00:00,2024-09-20,17,24.0,68.2,6178.0,593.0,0
475,2024-09-20 18:00:00,2024-09-20,18,23.7,56.2,779.0,563.1,0
476,2024-09-20 19:00:00,2024-09-20,19,21.0,71.9,4155.0,681.5,0
477,2024-09-20 20:00:00,2024-09-20,20,18.5,69.7,3102.0,610.0,0
478,2024-09-20 21:00:00,2024-09-20,21,14.8,75.7,2595.0,709.5,0
479,2024-09-20 22:00:00,2024-09-20,22,16.3,76.1,0.0,769.2,0
480,2024-09-20 23:00:00,2024-09-20,23,15.1,78.7,0.0,729.7,0
481,2024-09-21 00:00:00,2024-09-21,0,15.1,74.0,891.0,783.3,0
482,2024-09-21 01:00:00,2024-09-21,1,12.0,73.0,3453.0,748.0,0
483,2024-09-21 02:00:00,2024-09-21,2,15.2,71.7,1184.0,756.8,0
484,2024-09-21 03:00:00,2024-09-21,3,17.0,77.3,0.0,700.4,0
485,2024-09-21 04:00:00,2024-09-21,4,18.0,69.7,0.0,673.9,0
486,2024-09-21 05:00:00,2024-09-21,5,10.0,90.0,0.0,626.8,1
487,2024-09-21 06:00:00,2024-09-21,6,19.1,57.4,0.0,594.9,0
488,2024-09-21 07:00:00,2024-09-21,7,22.6,64.5,11068.0,617.4,0
489,2024-09-21 08:00:00,2024-09-21,8,27.8,52.5,13975.0,591.6,0
490,2024-09-21 09:00:00,2024-09-21,9,27.2,63.6,21226.0,515.4,0
491,2024-09-21 10:00:00,2024-09-21,10,30.1,54.6,24942.0,474.7,0
492,2024-09-21 11:00:00,2024-09-21,11,29.6,51.6,30478.0,473.1,0
493,2024-09-21 12:00:00,2024-09-21,12,29.9,52.3,31275.0,448.0,0
494,2024-09-21 13:00:00,2024-09-21,13,26.5,45.1,30157.0,463.1,0
495,2024-09-21 14:00:00,2024-09-21,14,29.0,61.2,26870.0,501.3,0
496,2024-09-21 15:00:00,2024-09-21,15,27.7,53.7,20454.0,499.3,0
497,2024-09-21 16:00:00,2024-09-21,16,23.7,63.2,16668.0,574.3,0
498,2024-09-21 17:00:00,2024-09-21,17,22.3,69.9,8260.0,567.0,0
499,2024-09-21 18:00:00,2024-09-21,18,22.8,59.9,3251.0,642.2,0
500,2024-09-21 19:00:00,2024-09-21,19,19.1,63.3,0.0,601.3,0
501,2024-09-21 20:00:00,2024-09-21,20,18.5,60.8,0.0,716.0,0
502,2024-09-21 21:00:00,2024-09-21,21,15.9,68.2,667.0,706.7,0
503,2024-09-21 22:00:00,2024-09-21,22,15.6,67.6,0.0,762.6,0
504,2024-09-21 23:00:00,2024-09-21,23,14.3,76.1,0.0,736.5,0
505,2024-09-22 00:00:00,2024-09-22,0,12.2,76.8,3024.0,746.5,0
506,2024-09-22 01:00:00,2024-09-22,1,13.8,79.8,0.0,750.6,0
507,2024-09-22 02:00:00,2024-09-22,2,13.1,71.1,1260.0,668.7,0
508,2024-09-22 03:00:00,2024-09-22,3,16.4,66.9,33.0,695.5,0
509,2024-09-22 04:00:00,2024-09-22,4,20.6,72.9,0.0,684.9,0
510,2024-09-22 05:00:00,2024-09-22,5,18.7,76.0,1851.0,639.8,0
511,2024-09-22 06:00:00,2024-09-22,6,24.4,65.4,2195.0,601.1,0
512,2024-09-22 07:00:00,2024-09-22,7,24.0,63.3,6425.0,549.1,0
513,2024-09-22 08:00:00,2024-09-22,8,25.7,65.9,16694.0,519.1,0
514,2024-09-22 09:00:00,2024-09-22,9,24.4,62.6,19827.0,518.0,0
515,2024-09-22 10:00:00,2024-09-22,10,30.6,52.0,22276.0,495.2,0
516,2024-09-22 11:00:00,2024-09-22,11,29.7,47.0,34037.0,473.8,0
517,2024-09-22 12:00:00,2024-09-22,12,28.9,55.7,27361.0,431.8,0
518,2024-09-22 13:00:00,2024-09-22,13,28.6,50.7,29262.0,472.4,0
519,2024-09-22 14:00:00,2024-09-22,14,29.8,61.3,28725.0,488.3,0
520,2024-09-22 15:00:00,2024-09-22,15,27.2,61.0,20780.0,549.5,0
521,2024-09-22 16:00:00,2024-09-22,16,26.0,58.0,16403.0,491.2,0
522,2024-09-22 17:00:00,2024-09-22,17,24.3,57.9,9211.0,547.6,0
523,2024-09-22 18:00:00,2024-09-22,18,22.8,68.8,0.0,566.3,0
524,2024-09-22 19:00:00,2024-09-22,19,20.1,70.0,0.0,652.7,0
525,2024-09-22 20:00:00,2024-09-22,20,16.1,73.0,2255.0,680.4,0
526,2024-09-22 21:00:00,2024-09-22,21,14.0,66.8,0.0,753.0,0
527,2024-09-22 22:00:00,2024-09-22,22,12.4,70.4,0.0,699.8,0
528,2024-09-22 23:00:00,2024-09-22,23,16.6,80.0,0.0,717.4,0
529,2024-09-23 00:00:00,2024-09-23,0,10.6,75.5,0.0,769.5,0
530,2024-09-23 01:00:00,2024-09-23,1,11.0,77.6,2780.0,735.8,0
531,2024-09-23 02:00:00,2024-09-23,2,16.2,71.4,658.0,730.7,0
532,2024-09-23 03:00:00,2024-09-23,3,15.5,69.9,1595.0,676.5,0
533,2024-09-23 04:00:00,2024-09-23,4,19.1,69.5,0.0,700.6,0
534,2024-09-23 05:00:00,2024-09-23,5,19.5,75.0,0.0,656.1,0
535,2024-09-23 06:00:00,2024-09-23,6,23.8,61.5,0.0,568.1,0
536,2024-09-23 07:00:00,2024-09-23,7,24.1,62.8,9802.0,569.9,0
537,2024-09-23 08:00:00,2024-09-23,8,24.3,59.8,15639.0,528.9,0
538,2024-09-23 09:00:00,2024-09-23,9,29.2,67.0,18008.0,457.5,0
539,2024-09-23 10:00:00,2024-09-23,10,28.8,55.1,29774.0,476.7,0
540,2024-09-23 11:00:00,2024-09-23,11,30.8,51.8,27515.0,447.7,0
541,2024-09-23 12:00:00,2024-09-23,12,30.1,56.3,31774.0,495.4,0
542,2024-09-23 13:00:00,2024-09-23,13,30.0,57.2,29763.0,502.8,0
543,2024-09-23 14:00:00,2024-09-23,14,27.7,60.1,26027.0,456.1,0
544,2024-09-23 15:00:00,2024-09-23,15,25.9,59.0,22502.0,503.1,0
545,2024-09-23 16:00:00,2024-09-23,16,26.1,60.9,12631.0,530.9,0
546,2024-09-23 17:00:00,2024-09-23,17,24.1,66.6,7161.0,553.2,0
547,2024-09-23 18:00:00,2024-09-23,18,20.8,69.5,0.0,606.8,0
548,2024-09-23 19:00:00,2024-09-23,19,19.5,69.6,1529.0,601.6,0
549,2024-09-23 20:00:00,2024-09-23,20,16.8,66.2,3100.0,677.1,0
550,2024-09-23 21:00:00,2024-09-23,21,14.4,75.4,819.0,711.1,0
551,2024-09-23 22:00:00,2024-09-23,22,16.3,73.0,0.0,745.8,0
552,2024-09-23 23:00:00,2024-09-23,23,11.5,76.2,0.0,716.6,0
553,2024-09-24 00:00:00,2024-09-24,0,14.0,67.4,0.0,758.4,0
554,2024-09-24 01:00:00,2024-09-24,1,12.9,69.1,0.0,725.0,0
555,2024-09-24 02:00:00,2024-09-24,2,14.6,70.7,0.0,666.4,0
556,2024-09-24 03:00:00,2024-09-24,3,15.6,70.7,6.0,753.4,0
557,2024-09-24 04:00:00,2024-09-24,4,15.3,71.8,0.0,681.1,0
558,2024-09-24 05:00:00,2024-09-24,5,20.6,71.7,0.0,674.6,0
559,2024-09-24 06:00:00,2024-09-24,6,22.3,66.5,0.0,594.8,0
560,2024-09-24 07:00:00,2024-09-24,7,26.2,61.2,3089.0,520.2,0
561,2024-09-24 08:00:00,2024-09-24,8,25.7,46.5,15374.0,493.3,0
562,2024-09-24 09:00:00,2024-09-24,9,29.0,63.5,23380.0,476.9,0
563,2024-09-24 10:00:00,2024-09-24,10,28.0,55.2,27253.0,454.8,0
564,2024-09-24 11:00:00,2024-09-24,11,28.3,50.5,28661.0,454.3,0
565,2024-09-24 12:00:00,2024-09-24,12,38.2,30.9,28058.0,492.4,1
566,2024-09-24 13:00:00,2024-09-24,13,33.3,61.8,27858.0,466.6,0
567,2024-09-24 14:00:00,2024-09-24,14,28.5,52.2,25044.0,453.1,0
568,2024-09-24 15:00:00,2024-09-24,15,25.4,62.2,19349.0,457.3,0
569,2024-09-24 16:00:00,2024-09-24,16,27.1,64.6,18875.0,520.3,0
570,2024-09-24 17:00:00,2024-09-24,17,23.0,57.6,7964.0,587.1,0
571,2024-09-24 18:00:00,2024-09-24,18,20.4,63.8,773.0,588.4,0
572,2024-09-24 19:00:00,2024-09-24,19,18.9,71.3,0.0,606.0,0
573,2024-09-24 20:00:00,2024-09-24,20,19.2,71.7,0.0,685.7,0
574,2024-09-24 21:00:00,2024-09-24,21,16.4,70.2,0.0,708.2,0
575,2024-09-24 22:00:00,2024-09-24,22,14.9,71.3,0.0,730.3,0
576,2024-09-24 23:00:00,2024-09-24,23,14.2,82.7,0.0,789.8,0
577,2024-09-25 00:00:00,2024-09-25,0,14.0,85.5,0.0,751.1,0
578,2024-09-25 01:00:00,2024-09-25,1,15.1,86.8,0.0,695.0,0
579,2024-09-25 02:00:00,2024-09-25,2,16.8,76.8,921.0,769.2,0
580,2024-09-25 03:00:00,2024-09-25,3,30.5,70.7,0.0,695.7,1
581,2024-09-25 04:00:00,2024-09-25,4,16.4,73.8,2741.0,695.9,0
582,2024-09-25 05:00:00,2024-09-25,5,20.3,62.6,0.0,676.3,0
583,2024-09-25 06:00:00,2024-09-25,6,21.3,54.9,0.0,657.3,0
584,2024-09-25 07:00:00,2024-09-25,7,25.5,56.1,8134.0,589.3,0
585,2024-09-25 08:00:00,2024-09-25,8,23.4,65.3,14654.0,548.2,0
586,2024-09-25 09:00:00,2024-09-25,9,27.9,48.6,22420.0,502.9,0
587,2024-09-25 10:00:00,2024-09-25,10,29.4,57.1,24219.0,448.7,0
588,2024-09-25 11:00:00,2024-09-25,11,29.3,55.6,27169.0,490.3,0
589,2024-09-25 12:00:00,2024-09-25,12,28.6,53.1,30463.0,469.4,0
590,2024-09-25 13:00:00,2024-09-25,13,21.0,78.9,27145.0,495.8,1
591,2024-09-25 14:00:00,2024-09-25,14,29.8,70.2,26179.0,444.8,0
592,2024-09-25 15:00:00,2024-09-25,15,25.5,55.0,20647.0,475.4,0
593,2024-09-25 16:00:00,2024-09-25,16,25.9,61.4,17138.0,527.7,0
594,2024-09-25 17:00:00,2024-09-25,17,23.2,67.5,6129.0,512.2,0
595,2024-09-25 18:00:00,2024-09-25,18,20.8,63.0,0.0,609.8,0
596,2024-09-25 19:00:00,2024-09-25,19,21.4,71.7,0.0,671.3,0
597,2024-09-25 20:00:00,2024-09-25,20,17.3,61.3,2091.0,685.5,0
598,2024-09-25 21:00:00,2024-09-25,21,20.1,68.9,0.0,708.6,0
599,2024-09-25 22:00:00,2024-09-25,22,16.8,85.1,1315.0,691.8,0
600,2024-09-25 23:00:00,2024-09-25,23,17.2,74.6,0.0,712.5,0
601,2024-09-26 00:00:00,2024-09-26,0,14.5,81.4,0.0,791.0,0
602,2024-09-26 01:00:00,2024-09-26,1,15.2,70.1,0.0,769.2,0
603,2024-09-26 02:00:00,2024-09-26,2,14.5,72.9,1532.0,760.2,0
604,2024-09-26 03:00:00,2024-09-26,3,18.5,69.2,0.0,670.7,0
605,2024-09-26 04:00:00,2024-09-26,4,18.3,65.1,0.0,685.1,0
606,2024-09-26 05:00:00,2024-09-26,5,18.1,67.7,0.0,618.2,0
607,2024-09-26 06:00:00,2024-09-26,6,21.7,69.8,3167.0,566.5,0
608,2024-09-26 07:00:00,2024-09-26,7,24.3,65.0,12654.0,544.9,0
609,2024-09-26 08:00:00,2024-09-26,8,24.7,58.2,12765.0,514.2,0
610,2024-09-26 09:00:00,2024-09-26,9,27.8,54.5,23205.0,501.6,0
611,2024-09-26 10:00:00,2024-09-26,10,29.2,63.3,26229.0,446.3,0
612,2024-09-26 11:00:00,2024-09-26,11,28.6,53.1,28534.0,420.6,0
613,2024-09-26 12:00:00,2024-09-26,12,31.8,56.6,29908.0,425.1,0
614,2024-09-26 13:00:00,2024-09-26,13,28.7,59.8,30097.0,430.7,0
615,2024-09-26 14:00:00,2024-09-26,14,32.9,59.0,26354.0,484.3,0
616,2024-09-26 15:00:00,2024-09-26,15,26.8,62.2,20863.0,461.8,0
617,2024-09-26 16:00:00,2024-09-26,16,26.2,57.1,14531.0,549.2,0
618,2024-09-26 17:00:00,2024-09-26,17,24.6,68.5,10047.0,544.4,0
619,2024-09-26 18:00:00,2024-09-26,18,23.9,67.9,0.0,652.4,0
620,2024-09-26 19:00:00,2024-09-26,19,17.9,70.1,2206.0,696.9,0
621,2024-09-26 20:00:00,2024-09-26,20,20.1,72.8,0.0,679.0,0
622,2024-09-26 21:00:00,2024-09-26,21,14.5,71.0,0.0,689.6,0
623,2024-09-26 22:00:00,2024-09-26,22,15.5,61.2,0.0,719.7,0
624,2024-09-26 23:00:00,2024-09-26,23,13.2,74.7,253.0,722.9,0
625,2024-09-27 00:00:00,2024-09-27,0,14.9,75.3,4207.0,767.9,0
626,2024-09-27 01:00:00,2024-09-27,1,13.6,78.8,0.0,748.5,0
627,2024-09-27 02:00:00,2024-09-27,2,15.6,74.3,0.0,699.5,0
628,2024-09-27 03:00:00,2024-09-27,3,-0.3,80.9,0.0,696.4,1
629,2024-09-27 04:00:00,2024-09-27,4,18.8,70.3,0.0,644.4,0
630,2024-09-27 05:00:00,2024-09-27,5,18.1,70.1,0.0,645.2,0
631,2024-09-27 06:00:00,2024-09-27,6,25.1,60.0,1980.0,612.7,0
632,2024-09-27 07:00:00,2024-09-27,7,12.6,61.5,9118.0,604.5,1
633,2024-09-27 08:00:00,2024-09-27,8,27.9,55.6,18424.0,472.6,0
634,2024-09-27 09:00:00,2024-09-27,9,26.5,60.1,23772.0,427.4,0
635,2024-09-27 10:00:00,2024-09-27,10,27.5,64.5,24817.0,434.9,0
636,2024-09-27 11:00:00,2024-09-27,11,27.0,50.1,31973.0,510.8,0
637,2024-09-27 12:00:00,2024-09-27,12,48.2,63.0,31358.0,425.6,1
638,2024-09-27 13:00:00,2024-09-27,13,28.9,55.2,26893.0,491.9,0
639,2024-09-27 14:00:00,2024-09-27,14,29.1,49.3,25639.0,438.2,0
640,2024-09-27 15:00:00,2024-09-27,15,28.0,56.1,20103.0,464.7,0
641,2024-09-27 16:00:00,2024-09-27,16,25.6,59.0,13642.0,515.7,0
642,2024-09-27 17:00:00,2024-09-27,17,22.8,69.3,7039.0,544.6,0
643,2024-09-27 18:00:00,2024-09-27,18,20.5,64.9,0.0,624.5,0
644,2024-09-27 19:00:00,2024-09-27,19,17.7,71.8,0.0,603.7,0
645,2024-09-27 20:00:00,2024-09-27,20,17.3,76.4,4024.0,633.9,0
646,2024-09-27 21:00:00,2024-09-27,21,15.8,74.1,1832.0,728.5,0
647,2024-09-27 22:00:00,2024-09-27,22,12.7,81.1,0.0,753.5,0
648,2024-09-27 23:00:00,2024-09-27,23,15.3,65.0,1979.0,782.7,0
649,2024-09-28 00:00:00,2024-09-28,0,12.9,78.4,695.0,722.4,0
650,2024-09-28 01:00:00,2024-09-28,1,13.8,67.8,1398.0,737.6,0
651,2024-09-28 02:00:00,2024-09-28,2,15.9,74.7,2426.0,744.3,0
652,2024-09-28 03:00:00,2024-09-28,3,17.7,70.7,0.0,700.9,0
653,2024-09-28 04:00:00,2024-09-28,4,21.0,64.8,0.0,716.5,0
